0,2.52029e+09
1.00002,10
2.00003,6
3.00005,9
4.00006,6
5.00008,2
6.00009,3
7.00011,8
8.00012,3
9.00014,4
10.0002,3
11.0002,9
12.0002,9
13.0002,5
14.0002,2
15.0002,5
16.0002,5
17.0003,5
18.0003,4
19.0003,6
20.0003,1
21.0003,4
22.0003,4
23.0004,4
24.0004,5
25.0004,4
26.0004,1
27.0004,2
28.0004,1
29.0004,5
30.0005,5
31.0005,3
32.0005,5
33.0005,1
34.0005,3
35.0005,3
36.0005,4
37.0006,4
38.0006,2
39.0006,5
40.0006,1
41.0006,1
42.0006,2
43.0007,2
44.0007,2
45.0007,5
46.0007,3
47.0007,6
48.0007,4
49.0007,3
50.0008,2
51.0008,6
52.0008,4
53.0008,6
54.0008,4
55.0008,2
56.0009,5
57.0009,4
58.0009,4
59.0009,5
60.0009,3
61.0009,1
62.0009,5
63.001,3
64.001,5
65.001,6
66.001,1
67.001,2
68.001,4
69.0011,1
70.0011,1
71.0011,1
72.0011,3
73.0011,5
74.0011,2
75.0011,1
76.0012,7
77.0012,4
78.0012,2
79.0012,0
80.0012,4
81.0012,3
82.0013,5
83.0013,2
84.0013,1
85.0013,1
86.0013,2
87.0013,8
88.0013,3
89.0014,1
90.0014,4
91.0014,1
92.0014,4
93.0014,5
94.0014,2
95.0014,5
96.0015,3
97.0015,2
98.0015,2
99.0015,3
100.002,0
101.002,4
102.002,6
103.002,9
104.002,3
105.002,4
106.002,2
107.002,2
108.002,2
109.002,7
110.002,2
111.002,6
112.002,4
113.002,6
114.002,3
115.002,7
116.002,5
117.002,2
118.002,2
119.002,2
120.002,2
121.002,6
122.002,3
123.002,8
124.002,1
125.002,1
126.002,3
127.002,4
128.002,2
129.002,3
130.002,2
131.002,0
132.002,0
133.002,2
134.002,3
135.002,5
136.002,6
137.002,6
138.002,5
139.002,5
140.002,3
141.002,2
142.002,3
143.002,6
144.002,6
145.002,3
146.002,1
147.002,5
148.002,4
149.002,4
150.002,2
151.002,9
152.002,2
153.002,3
154.002,2
155.002,2
156.002,3
157.002,1
158.002,1
159.002,3
160.002,4
161.002,3
162.002,4
163.002,3
164.003,6
165.003,2
166.003,3
167.003,6
168.003,2
169.003,3
170.003,4
171.003,2
172.003,7
173.003,1
174.003,5
175.003,4
176.003,4
177.003,3
178.003,2
179.003,2
180.003,3
181.003,3
182.003,6
183.003,3
184.003,2
185.003,3
186.003,4
187.003,5
188.003,5
189.003,1
190.003,4
191.003,6
192.003,3
193.003,1
194.003,1
195.003,3
196.003,3
197.003,3
198.003,2
199.003,4
200.003,2
201.003,0
202.003,1
203.003,5
204.003,4
205.003,2
206.003,3
207.003,4
208.003,6
209.003,3
210.003,7
211.003,2
212.003,5
213.003,2
214.003,1
215.003,3
216.003,2
217.003,4
218.003,5
219.003,2
220.003,4
221.003,3
222.003,2
223.003,2
224.003,3
225.003,7
226.003,1
227.003,0
228.003,0
229.003,4
230.004,3
231.004,1
232.004,9
233.004,1
234.004,2
235.004,5
236.004,4
237.004,5
238.004,1
239.004,3
240.004,1
241.004,3
242.004,4
243.004,2
244.004,1
245.004,2
246.004,2
247.004,2
248.004,4
249.004,3
250.004,1
251.004,1
252.004,3
253.004,5
254.004,6
255.004,1
256.004,5
257.004,7
258.004,2
259.004,5
260.004,1
261.004,2
262.004,3
263.004,1
264.004,8
265.004,2
266.004,2
267.004,6
268.004,5
269.004,2
270.004,6
271.004,3
272.004,5
273.004,4
274.004,5
275.004,3
276.004,1
277.004,3
278.004,5
279.004,5
280.004,4
281.004,2
282.004,3
283.004,3
284.004,3
285.004,5
286.004,1
287.004,4
288.004,1
289.004,7
290.004,5
291.004,5
292.004,3
293.004,2
294.004,7
295.005,2
296.005,2
297.005,1
298.005,1
299.005,4
300.005,6
301.005,6
302.005,3
303.005,3
304.005,4
305.005,7
306.005,1
307.005,1
308.005,6
309.005,1
310.005,3
311.005,6
312.005,1
313.005,3
314.005,3
315.005,6
316.005,1
317.005,2
318.005,6
319.005,4
320.005,5
321.005,0
322.005,4
323.005,4
324.005,4
325.005,2
326.005,0
327.005,1
328.005,2
329.005,3
330.005,4
331.005,1
332.005,4
333.005,2
334.005,5
335.005,2
336.005,3
337.005,0
338.005,8
339.005,5
340.005,3
341.005,8
342.005,3
343.005,4
344.005,3
345.005,2
346.005,2
347.005,2
348.005,1
349.005,1
350.005,1
351.005,5
352.005,3
353.005,3
354.005,4
355.005,5
356.005,5
357.005,4
358.005,8
359.005,1
360.005,4
361.006,1
362.006,6
363.006,5
364.006,1
365.006,4
366.006,4
367.006,5
368.006,8
369.006,3
370.006,3
371.006,5
372.006,3
373.006,3
374.006,4
375.006,0
376.006,6
377.006,4
378.006,6
379.006,5
380.006,1
381.006,1
382.006,7
383.006,1
384.006,3
385.006,5
386.006,2
387.006,6
388.006,4
389.006,1
390.006,5
391.006,6
392.006,1
393.006,4
