0,2.58776e+09
1.00002,10
2.00003,17
3.00005,12
4.00006,8
5.00008,12
6.00009,15
7.00011,11
8.00012,9
9.00014,5
10.0002,21
11.0002,17
12.0002,11
13.0002,5
14.0002,7
15.0002,11
16.0002,14
17.0003,6
18.0003,14
19.0003,8
20.0003,9
21.0003,6
22.0003,15
23.0004,14
24.0004,10
25.0004,9
26.0004,9
27.0004,7
28.0004,11
29.0004,12
30.0005,5
31.0005,13
32.0005,7
33.0005,9
34.0005,9
35.0005,9
36.0005,9
37.0006,9
38.0006,7
39.0006,4
40.0006,5
41.0006,8
42.0006,11
43.0007,9
44.0007,6
45.0007,6
46.0007,12
47.0007,11
48.0007,4
49.0007,9
50.0008,10
51.0008,12
52.0008,14
53.0008,9
54.0008,11
55.0008,11
56.0009,13
57.0009,9
58.0009,8
59.0009,15
60.0009,8
61.0009,9
62.0009,4
63.001,10
64.001,10
65.001,9
66.001,5
67.001,10
68.001,8
69.0011,8
70.0011,8
71.0011,11
72.0011,13
73.0011,8
74.0011,4
75.0011,9
76.0012,9
77.0012,5
78.0012,9
79.0012,7
80.0012,9
81.0012,10
82.0013,8
83.0013,8
84.0013,4
85.0013,4
86.0013,12
87.0013,8
88.0013,10
89.0014,9
90.0014,10
91.0014,4
92.0014,8
93.0014,4
94.0014,6
95.0014,5
96.0015,5
97.0015,5
98.0015,10
99.0015,4
100.002,9
101.002,14
102.002,14
103.002,7
104.002,11
105.002,4
106.002,6
107.002,4
108.002,10
109.002,8
110.002,11
111.002,7
112.002,9
113.002,8
114.002,10
115.002,11
116.002,11
117.002,3
118.002,7
119.002,7
120.002,11
121.002,7
122.002,12
123.002,7
124.002,8
125.002,6
126.002,10
127.002,4
128.002,5
129.002,9
130.002,3
131.002,2
132.002,3
133.002,7
134.002,6
135.002,11
136.002,11
137.002,8
138.002,8
139.002,7
140.002,7
141.002,7
142.002,8
143.002,8
144.002,10
145.002,8
146.002,14
147.002,9
148.002,7
149.002,6
150.002,11
151.002,7
152.002,11
153.002,5
154.002,5
155.002,5
156.002,5
157.002,5
158.002,6
159.002,5
160.002,7
161.002,7
162.002,5
163.002,12
164.003,5
165.003,6
166.003,3
167.003,9
168.003,9
169.003,6
170.003,4
171.003,12
172.003,7
173.003,9
174.003,8
175.003,8
176.003,9
177.003,6
178.003,7
179.003,2
180.003,9
181.003,8
182.003,6
183.003,11
184.003,6
185.003,9
186.003,4
187.003,7
188.003,4
189.003,7
190.003,7
191.003,5
192.003,3
193.003,2
194.003,7
195.003,2
196.003,6
197.003,3
198.003,11
199.003,5
200.003,3
201.003,5
202.003,6
203.003,8
204.003,5
205.003,8
206.003,10
207.003,10
208.003,8
209.003,8
210.003,5
211.003,7
212.003,3
213.003,5
214.003,4
215.003,6
216.003,9
217.003,11
218.003,8
219.003,9
220.003,6
221.003,3
222.003,5
223.003,9
224.003,4
225.003,4
226.003,1
227.003,4
228.003,7
229.003,6
230.004,2
231.004,12
232.004,4
233.004,6
234.004,7
235.004,9
236.004,7
237.004,3
238.004,4
239.004,2
240.004,6
241.004,8
242.004,4
243.004,2
244.004,8
245.004,3
246.004,6
247.004,9
248.004,3
249.004,6
250.004,2
251.004,6
252.004,11
253.004,10
254.004,5
255.004,11
256.004,9
257.004,5
258.004,6
259.004,9
260.004,3
261.004,7
262.004,6
263.004,6
264.004,6
265.004,5
266.004,9
267.004,9
268.004,4
269.004,6
270.004,5
271.004,10
272.004,10
273.004,7
274.004,4
275.004,5
276.004,11
277.004,6
278.004,10
279.004,6
280.004,4
281.004,3
282.004,9
283.004,4
284.004,9
285.004,6
286.004,10
287.004,2
288.004,10
289.004,9
290.004,6
291.004,8
292.004,5
293.004,14
294.004,4
295.005,6
296.005,6
297.005,2
298.005,6
299.005,6
300.005,13
301.005,6
302.005,8
303.005,4
304.005,8
